"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"AUT","HOUSECOST","RENT","IDX2015","Q","2001-Q3",63.9185384294301,
"AUT","HOUSECOST","RENT","IDX2015","Q","2001-Q4",63.5471570245379,
"AUT","HOUSECOST","RENT","IDX2015","Q","2002-Q1",63.1476148871384,
"AUT","HOUSECOST","RENT","IDX2015","Q","2002-Q2",63.7581027023503,
"AUT","HOUSECOST","RENT","IDX2015","Q","2002-Q3",65.0737767380155,
"AUT","HOUSECOST","RENT","IDX2015","Q","2002-Q4",66.2085415457194,
"AUT","HOUSECOST","RENT","IDX2015","Q","2003-Q1",67.129650842462,
"AUT","HOUSECOST","RENT","IDX2015","Q","2003-Q2",67.6768451154318,
"AUT","HOUSECOST","RENT","IDX2015","Q","2003-Q3",67.4613236101274,
"AUT","HOUSECOST","RENT","IDX2015","Q","2003-Q4",67.1547146377803,
"AUT","HOUSECOST","RENT","IDX2015","Q","2004-Q1",67.4124988232216,
"AUT","HOUSECOST","RENT","IDX2015","Q","2004-Q2",68.0802472703607,
"AUT","HOUSECOST","RENT","IDX2015","Q","2004-Q3",70.3078226851878,
"AUT","HOUSECOST","RENT","IDX2015","Q","2004-Q4",73.0046522714031,
"AUT","HOUSECOST","RENT","IDX2015","Q","2005-Q1",72.9216666972363,
"AUT","HOUSECOST","RENT","IDX2015","Q","2005-Q2",71.4694379931111,
"AUT","HOUSECOST","RENT","IDX2015","Q","2005-Q3",71.7197166371093,
"AUT","HOUSECOST","RENT","IDX2015","Q","2005-Q4",72.2510675818512,
"AUT","HOUSECOST","RENT","IDX2015","Q","2006-Q1",72.7296142020072,
"AUT","HOUSECOST","RENT","IDX2015","Q","2006-Q2",73.9465540177123,
"AUT","HOUSECOST","RENT","IDX2015","Q","2006-Q3",74.0201348037643,
"AUT","HOUSECOST","RENT","IDX2015","Q","2006-Q4",74.1302388746361,
"AUT","HOUSECOST","RENT","IDX2015","Q","2007-Q1",74.6851970257319,
"AUT","HOUSECOST","RENT","IDX2015","Q","2007-Q2",75.2885195252911,
"AUT","HOUSECOST","RENT","IDX2015","Q","2007-Q3",75.4270887037531,
"AUT","HOUSECOST","RENT","IDX2015","Q","2007-Q4",75.2174917369451,
"AUT","HOUSECOST","RENT","IDX2015","Q","2008-Q1",75.4944510005003,
"AUT","HOUSECOST","RENT","IDX2015","Q","2008-Q2",75.7440497823146,
"AUT","HOUSECOST","RENT","IDX2015","Q","2008-Q3",76.1932189785614,
"AUT","HOUSECOST","RENT","IDX2015","Q","2008-Q4",76.9596186416457,
"AUT","HOUSECOST","RENT","IDX2015","Q","2009-Q1",78.1271476408655,
"AUT","HOUSECOST","RENT","IDX2015","Q","2009-Q2",79.1209070928351,
"AUT","HOUSECOST","RENT","IDX2015","Q","2009-Q3",80.1004287736998,
"AUT","HOUSECOST","RENT","IDX2015","Q","2009-Q4",81.3419926592703,
"AUT","HOUSECOST","RENT","IDX2015","Q","2010-Q1",81.9735916584428,
"AUT","HOUSECOST","RENT","IDX2015","Q","2010-Q2",82.44463226071,
"AUT","HOUSECOST","RENT","IDX2015","Q","2010-Q3",83.2048087663698,
"AUT","HOUSECOST","RENT","IDX2015","Q","2010-Q4",83.612243517462,
"AUT","HOUSECOST","RENT","IDX2015","Q","2011-Q1",84.1039924259323,
"AUT","HOUSECOST","RENT","IDX2015","Q","2011-Q2",85.0097090778712,
"AUT","HOUSECOST","RENT","IDX2015","Q","2011-Q3",86.1314872193677,
"AUT","HOUSECOST","RENT","IDX2015","Q","2011-Q4",86.980656451023,
"AUT","HOUSECOST","RENT","IDX2015","Q","2012-Q1",87.7286460168135,
"AUT","HOUSECOST","RENT","IDX2015","Q","2012-Q2",89.2340321495728,
"AUT","HOUSECOST","RENT","IDX2015","Q","2012-Q3",89.740275821505,
"AUT","HOUSECOST","RENT","IDX2015","Q","2012-Q4",90.6003892751212,
"AUT","HOUSECOST","RENT","IDX2015","Q","2013-Q1",91.3006672379066,
"AUT","HOUSECOST","RENT","IDX2015","Q","2013-Q2",91.7905104263428,
"AUT","HOUSECOST","RENT","IDX2015","Q","2013-Q3",92.2879467348215,
"AUT","HOUSECOST","RENT","IDX2015","Q","2013-Q4",93.0251994405775,
"AUT","HOUSECOST","RENT","IDX2015","Q","2014-Q1",94.1051715539384,
"AUT","HOUSECOST","RENT","IDX2015","Q","2014-Q2",95.1313502944879,
"AUT","HOUSECOST","RENT","IDX2015","Q","2014-Q3",96.2189436807851,
"AUT","HOUSECOST","RENT","IDX2015","Q","2014-Q4",97.5845400058665,
"AUT","HOUSECOST","RENT","IDX2015","Q","2015-Q1",98.8701282308038,
"AUT","HOUSECOST","RENT","IDX2015","Q","2015-Q2",99.8398332238958,
"AUT","HOUSECOST","RENT","IDX2015","Q","2015-Q3",100.538989085887,
"AUT","HOUSECOST","RENT","IDX2015","Q","2015-Q4",100.751049459413,
"AUT","HOUSECOST","RENT","IDX2015","Q","2016-Q1",101.465601986826,
"AUT","HOUSECOST","RENT","IDX2015","Q","2016-Q2",102.612368088162,
"AUT","HOUSECOST","RENT","IDX2015","Q","2016-Q3",103.552609139499,
"AUT","HOUSECOST","RENT","IDX2015","Q","2016-Q4",104.700626406657,
"AUT","HOUSECOST","RENT","IDX2015","Q","2017-Q1",105.625916491708,
"AUT","HOUSECOST","RENT","IDX2015","Q","2017-Q2",106.647727569198,
"AUT","HOUSECOST","RENT","IDX2015","Q","2017-Q3",107.900705930161,
"AUT","HOUSECOST","RENT","IDX2015","Q","2017-Q4",109.187518320248,
"AUT","HOUSECOST","RENT","IDX2015","Q","2018-Q1",109.977369319595,
"AUT","HOUSECOST","RENT","IDX2015","Q","2018-Q2",110.680480290339,
"AUT","HOUSECOST","RENT","IDX2015","Q","2018-Q3",111.589781616274,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","1970-Q1",7.82422258868905,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","1970-Q2",7.77696720846762,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","1970-Q3",7.70357289919063,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","1970-Q4",7.63744550391154,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","1971-Q1",7.57018187972308,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","1971-Q2",7.60266329764759,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","1971-Q3",7.69616624113607,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","1971-Q4",7.83880325483771,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","1972-Q1",8.03490823522657,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","1972-Q2",8.2315566526831,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","1972-Q3",8.44777486815162,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","1972-Q4",8.68922617944081,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","1973-Q1",8.9712106016657,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","1973-Q2",9.34819862047841,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","1973-Q3",9.71725248265304,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","1973-Q4",10.0571930211874,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","1974-Q1",10.0681997800511,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","1974-Q2",10.9035034354484,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","1974-Q3",11.3812373825961,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","1974-Q4",11.4674413133151,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","1975-Q1",11.9534213031263,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","1975-Q2",12.399554740757,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","1975-Q3",12.7577457855079,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","1975-Q4",13.4833655078307,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","1976-Q1",14.5212303796007,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","1976-Q2",14.9344980748965,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","1976-Q3",15.5531357432236,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","1976-Q4",16.2986620994598,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","1977-Q1",16.7250758629606,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","1977-Q2",17.413670585356,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","1977-Q3",18.0487051214793,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","1977-Q4",19.196419231078,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","1978-Q1",19.1405574420412,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","1978-Q2",19.6111529977436,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","1978-Q3",20.2624165746679,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","1978-Q4",20.7105551161501,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","1979-Q1",21.1077677451344,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","1979-Q2",21.4969264469832,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","1979-Q3",21.8527382459835,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","1979-Q4",21.9823717200357,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","1980-Q1",22.4273489403423,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","1980-Q2",22.0382688264203,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","1980-Q3",21.5857294139466,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","1980-Q4",21.0621660576163,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","1981-Q1",20.8919147070311,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","1981-Q2",20.7640242284424,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","1981-Q3",20.3650998455867,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","1981-Q4",20.3691879711591,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","1982-Q1",19.699561842446,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","1982-Q2",19.6522696767246,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","1982-Q3",20.0508045870974,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","1982-Q4",19.9778685594558,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","1983-Q1",19.6333153892127,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","1983-Q2",19.5863344766931,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","1983-Q3",19.3841652974047,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","1983-Q4",19.4878547403128,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","1984-Q1",19.7779564930502,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","1984-Q2",19.9889388608769,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","1984-Q3",19.9188986039316,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","1984-Q4",19.9876276992514,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","1985-Q1",20.050873547319,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","1985-Q2",19.9625324478282,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","1985-Q3",20.3032163058722,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","1985-Q4",20.5284673216365,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","1986-Q1",20.5455061824728,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","1986-Q2",20.9088432044708,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","1986-Q3",21.5541818582911,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","1986-Q4",21.6151875663062,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","1987-Q1",22.1360627960668,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","1987-Q2",22.2812706794903,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","1987-Q3",22.6690421103362,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","1987-Q4",22.9489846415119,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","1988-Q1",23.2430933489875,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","1988-Q2",24.1776832374846,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","1988-Q3",24.6643102585041,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","1988-Q4",25.1999689192431,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","1989-Q1",26.3447973211317,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","1989-Q2",27.2675411904323,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","1989-Q3",27.9420211228899,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","1989-Q4",29.2195235831109,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","1990-Q1",30.1081984651232,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","1990-Q2",30.2771816384865,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","1990-Q3",30.813558223733,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","1990-Q4",31.3062703952489,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","1991-Q1",31.499644549387,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","1991-Q2",31.2239875625339,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","1991-Q3",32.2424456012143,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","1991-Q4",32.7530534561348,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","1992-Q1",33.3306756070771,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","1992-Q2",34.2863062265016,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","1992-Q3",34.249988233262,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","1992-Q4",34.3613997022054,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","1993-Q1",34.8140297909094,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","1993-Q2",35.8202286921206,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","1993-Q3",35.7669290704726,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","1993-Q4",37.0695548275731,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","1994-Q1",37.4906211189836,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","1994-Q2",37.9995370751281,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","1994-Q3",38.5427181804731,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","1994-Q4",38.6281366112401,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","1995-Q1",39.3915696047642,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","1995-Q2",39.5299174712079,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","1995-Q3",40.0720809771321,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","1995-Q4",40.5656400798712,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","1996-Q1",40.1370655392526,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","1996-Q2",40.6264746616116,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","1996-Q3",40.7657836994045,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","1996-Q4",41.4936276558513,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","1997-Q1",40.1988562128188,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","1997-Q2",41.6750014232294,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","1997-Q3",42.2084026777898,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","1997-Q4",42.8657789268602,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","1998-Q1",43.4838986359438,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","1998-Q2",43.7135505544566,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","1998-Q3",44.9044371486606,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","1998-Q4",45.4424250650415,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","1999-Q1",46.3902873726355,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","1999-Q2",47.3506082413582,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","1999-Q3",48.2911996768978,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","1999-Q4",48.1296155171817,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","2000-Q1",49.5001309876263,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","2000-Q2",49.8545659798435,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","2000-Q3",49.9596090853245,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","2000-Q4",51.1434370025121,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","2001-Q1",51.723093376069,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","2001-Q2",52.3795904981864,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","2001-Q3",52.8329237432949,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","2001-Q4",53.2323337022164,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","2002-Q1",54.1868514535887,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","2002-Q2",55.4222516462871,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","2002-Q3",56.4685671098233,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","2002-Q4",57.5424839394894,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","2003-Q1",58.1188763058643,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","2003-Q2",58.9943144338922,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","2003-Q3",60.2473137801551,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","2003-Q4",61.6817292257725,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","2004-Q1",62.90906644991,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","2004-Q2",63.6272906900309,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","2004-Q3",65.6805971490907,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","2004-Q4",67.5930941459507,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","2005-Q1",70.0595490158913,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","2005-Q2",71.455909395261,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","2005-Q3",73.3173674325419,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","2005-Q4",75.3119069727842,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","2006-Q1",77.0671258340791,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","2006-Q2",78.9951915146228,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","2006-Q3",80.5832815982471,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","2006-Q4",81.8159014452817,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","2007-Q1",83.9941239906238,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","2007-Q2",85.4793223340799,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","2007-Q3",86.4055816277073,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","2007-Q4",87.3952761960979,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","2008-Q1",88.4598318057296,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","2008-Q2",89.5604571595979,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","2008-Q3",90.112730554604,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","2008-Q4",90.2878520063053,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","2009-Q1",89.2921796557099,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","2009-Q2",88.3370236294248,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","2009-Q3",89.6406607400192,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","2009-Q4",89.4622731913363,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","2010-Q1",90.6077403551092,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","2010-Q2",91.4306835615245,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","2010-Q3",92.3061912312042,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","2010-Q4",93.5662245369755,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","2011-Q1",94.4331321658213,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","2011-Q2",95.3065592108239,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","2011-Q3",96.1955757385081,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","2011-Q4",96.7680629474412,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","2012-Q1",97.789648296982,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","2012-Q2",97.8386494602724,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","2012-Q3",97.8304825514384,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","2012-Q4",97.7952966226191,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","2013-Q1",98.9198896200966,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","2013-Q2",99.0440467335148,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","2013-Q3",99.0341420607319,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","2013-Q4",98.8496522762794,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","2014-Q1",97.6754819477253,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","2014-Q2",98.1631997272248,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","2014-Q3",98.0710836787427,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","2014-Q4",99.7582346672569,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","2015-Q1",98.2488827263415,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","2015-Q2",99.7699235648148,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","2015-Q3",100.719197206978,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","2015-Q4",101.261996501866,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","2016-Q1",101.306498007767,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","2016-Q2",102.304036971184,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","2016-Q3",103.111711383519,
"BEL","HOUSECOST","NOMINAL","IDX2015","Q","2016-Q4",103.840381375945,
